,피해면적합계,진화종료 일,진화종료 월,진화종료 일시,진화종료 연도,발생원인,발생장소_지번,발생장소_동리,발생장소_시군구,발생장소_읍면,발생장소_시도,발생일,발생요일,발생월,발생시간,발생연도
5337,0.01,30,11,16:20:00,2017,기타,산76,춘전,거창,남상,경남,30,목요일,11,15:26:00,2017
5338,0.1,30,11,20:30:00,2017,기타,46-6,도동,영광,영광,전남,30,목요일,11,17:30:00,2017
5339,0.6,30,11,19:00:00,2017,입산자실화,산26,대망,구미,고아,경북,30,목요일,11,17:20:00,2017
5340,0.1,30,11,19:10:00,2017,쓰레기소각,산274,죽정,포항,장기,경북,30,목요일,11,18:17:00,2017
5341,0.02,01,12,16:20:00,2017,입산자실화,산167,하천,창원,북,경남,01,금요일,12,15:35:00,2017
5342,0.01,03,12,14:56:00,2017,입산자실화,산326-1,평현,남해,남해,경남,03,일요일,12,13:26:00,2017
5343,0.2,02,12,23:30:00,2017,기타,산184,손곡,원주,부론,강원,02,토요일,12,21:04:00,2017
5344,0.2,01,12,16:40:00,2017,입산자실화,산88-1,서무,남원,인월,전북,01,금요일,12,15:00:00,2017
5345,0.03,01,12,14:40:00,2017,주택화재비화,산14-1,벽오,서천,마산,충남,01,금요일,12,14:00:00,2017
5346,0.8,01,12,15:00:00,2017,쓰레기소각,산51,비지,경주,내남,경북,01,금요일,12,12:55:00,2017
5347,0.02,05,12,11:30:00,2017,기타,산10-3,월곡,구미,해평,경북,05,화요일,12,10:46:00,2017
5348,1,04,12,23:00:00,2017,주택화재비화,산72,하광정,양양,현북,강원,04,월요일,12,19:38:00,2017
5349,5,05,12,16:00:00,2017,주택화재비화,"산40,70",신천,산청,시천,경남,05,화요일,12,06:31:00,2017
5350,0.09,10,12,07:00:00,2017,기타,산92-1,,군포,둔대,경기,10,일요일,12,00:57:00,2017
5351,0.02,11,12,16:30:00,2017,기타,산67,,동,각산,대구,11,월요일,12,15:03:00,2017
5352,0.01,09,12,19:35:00,2017,입산자실화,1519(임),대곡,경주,건천,경북,09,토요일,12,18:25:00,2017
5353,0.02,09,12,16:00:00,2017,입산자실화,산26,덕현,울주,상북,울산,09,토요일,12,15:05:00,2017
5354,0.02,09,12,16:10:00,2017,담뱃불실화,산229,계정,양평,양동,경기,09,토요일,12,14:21:00,2017
5355,0.1,12,12,15:15:00,2017,입산자실화,산7-14,서부,기장,기장,부산,12,화요일,12,13:32:00,2017
5356,0.5,12,12,16:46:00,2017,기타,산17,읍내,군위,의흥,경북,12,화요일,12,15:00:00,2017
5357,0.01,13,12,15:30:00,2017,입산자실화,산100-1,학,거창,거창,경남,13,수요일,12,14:33:00,2017
5358,5,13,12,15:00:00,2017,주택화재비화,산107,,북,상안,울산,12,화요일,12,23:53:00,2017
5359,0.05,13,12,17:10:00,2017,주택화재비화,산21-1,용정,성주,용암,경북,13,수요일,12,15:00:00,2017
5360,0.1,13,12,20:30:00,2017,주택화재비화,산102,,동래,온천,부산,13,수요일,12,17:43:00,2017
5361,0.05,18,12,14:10:00,2017,기타,산108,구계,의성,단촌,경북,18,월요일,12,12:20:00,2017
5362,0.01,18,12,11:10:00,2017,쓰레기소각,산125,가천,칠곡,동명,경북,18,월요일,12,10:10:00,2017
5363,0.01,17,12,17:00:00,2017,기타,산94,간공,산청,신등,경남,17,일요일,12,15:40:00,2017
5364,0.02,15,12,11:56:00,2017,쓰레기소각,산1-1,어전,고흥,금산,전남,14,목요일,12,22:01:00,2017
5365,0.01,17,12,14:45:00,2017,쓰레기소각,산75,석,창녕,이방,경남,17,일요일,12,14:11:00,2017
5366,0.04,16,12,12:25:00,2017,기타,산9,능치,김천,어모,경북,16,토요일,12,10:45:00,2017
5367,1,16,12,23:00:00,2017,기타,산34,논실,영천,고경,경북,16,토요일,12,17:25:00,2017
5368,0.5,15,12,22:30:00,2017,쓰레기소각,산15,성내,창녕,영산,경남,15,금요일,12,15:35:00,2017
5369,0.02,18,12,12:30:00,2017,주택화재비화,산10,남은,성주,수륜,경북,18,월요일,12,10:50:00,2017
5370,0.01,20,12,11:45:00,2017,입산자실화,산71-1,앙진,합천,청덕,경남,19,화요일,12,11:43:00,2017
5371,0.05,19,12,18:20:00,2017,기타,산27-1,사촌,의성,점곡,경북,19,화요일,12,16:45:00,2017
5372,1.5,19,12,20:00:00,2017,입산자실화,산116외,구곡,고령,개진,경북,19,화요일,12,14:00:00,2017
5373,0.06,20,12,09:40:00,2017,기타,산26,가정,경주,현곡,경북,20,수요일,12,08:15:00,2017
5374,0.02,21,12,18:50:00,2017,입산자실화,산39-1,,안동,송천,경북,21,목요일,12,16:52:00,2017
5375,3,22,12,02:03:00,2017,주택화재비화,산522,산서,포항,장기,경북,21,목요일,12,21:47:00,2017
5376,0.02,20,12,17:25:00,2017,기타,산100-1,봉명,완도,고금,전남,20,수요일,12,15:10:00,2017
5377,0.9,23,12,08:00:00,2017,기타,산20외 6필,하눌,봉화,상운,경북,23,토요일,12,05:30:00,2017
5378,0.05,22,12,19:30:00,2017,입산자실화,산130,,김해,삼계,경남,22,금요일,12,16:10:00,2017
5379,0.01,24,12,03:35:00,2017,입산자실화,산79-1,전대,하동,횡천,경남,24,일요일,12,00:14:00,2017
5380,0.02,24,12,00:00:00,2017,입산자실화,424,무릉,함안,칠서,경남,23,토요일,12,20:45:00,2017
5381,0.01,22,12,17:11:00,2017,기타,산16-1,백자,안동,길안,경북,22,금요일,12,15:33:00,2017
5382,0.3,22,12,21:00:00,2017,기타,산42,논화,양양,서,강원,22,금요일,12,16:50:00,2017
5383,0.01,23,12,09:30:00,2017,입산자실화,산90-107,탑포,거제,남부,경남,23,토요일,12,06:15:00,2017
5384,0.03,27,12,17:00:00,2017,담뱃불실화,산171,대평,천안,북,충남,27,수요일,12,15:24:00,2017
5385,0.9,28,12,09:50:00,2017,기타,산61,외촌,경산,용성,경북,28,목요일,12,06:40:00,2017
5386,0.03,28,12,14:00:00,2017,입산자실화,산97,,남,무거,울산,28,목요일,12,09:52:00,2017
5387,0.04,28,12,09:00:00,2017,입산자실화,산15,난포,창원,구산,경남,28,목요일,12,05:08:00,2017
5388,0.2,31,12,18:20:00,2017,입산자실화,산2,굴업,옹진,덕적,인천,31,일요일,12,16:30:00,2017
5389,0.02,31,12,15:30:00,2017,기타,산25,삼,합천,쌍백,경남,31,일요일,12,14:22:00,2017
5390,0.03,30,12,08:40:00,2017,기타,산1-1,,대덕,법,대전,30,토요일,12,06:11:00,2017
5391,0.03,12,01,17:30:00,2017,입산자실화,산30,판교,강릉,사천,강원,12,목요일,01,16:19:00,2017
5392,0.04,14,01,22:55:00,2017,기타,산14,하광정,양양,현북,강원,14,토요일,01,21:44:00,2017
5393,0.2,15,01,21:30:00,2017,입산자실화,산127-1,대광,연천,신서,경기,15,일요일,01,16:45:00,2017
5394,0.01,01,01,18:00:00,2017,입산자실화,산87,,북,화명,부산,01,일요일,01,16:34:00,2017
5395,0.05,19,01,19:35:00,2017,주택화재비화,산315,어단,강릉,구정,강원,19,목요일,01,18:55:00,2017
5396,0.05,20,01,11:50:00,2017,입산자실화,산112,,거제,수월,경남,20,금요일,01,10:10:00,2017
5397,0.08,19,01,15:30:00,2017,쓰레기소각,산50,신론,양평,청운,경기,19,목요일,01,15:00:00,2017
5398,0.05,19,01,14:02:00,2017,기타,산100,심곡,포천,신북,경기,19,목요일,01,12:20:00,2017
5399,0.3,27,01,15:00:00,2017,쓰레기소각,산16,인산,밀양,청도,경남,26,목요일,01,14:00:00,2017
5400,0.1,26,01,16:40:00,2017,기타,산15,온혜,안동,도산,경북,26,목요일,01,15:30:00,2017
5401,0.01,27,01,15:30:00,2017,쓰레기소각,산97,막곡,의령,부림,경남,27,금요일,01,14:23:00,2017
5402,0.01,26,01,16:00:00,2017,기타,산55(벌채지),경백,함양,백전,경남,26,목요일,01,15:00:00,2017
5403,0.04,25,01,15:45:00,2017,입산자실화,산181,,남,선암,울산,25,수요일,01,15:10:00,2017
5404,0.01,27,01,12:50:00,2017,쓰레기소각,산113,당촌,진주,대평,경남,27,금요일,01,11:05:00,2017
5405,0.1,25,01,13:40:00,2017,기타,산65,고학,거창,마리,경남,25,수요일,01,12:35:00,2017
5406,0.08,26,01,12:40:00,2017,기타,산49-1,오천,고흥,금산,전남,26,목요일,01,11:30:00,2017
5407,0.8,01,02,16:50:00,2017,기타,산16,분토,장흥,대덕,전남,01,수요일,02,15:40:00,2017
5408,0.05,02,02,12:12:00,2017,입산자실화,산2임,송정,칠곡,지천,경북,02,목요일,02,11:43:00,2017
5409,0.2,01,02,12:20:00,2017,기타,산32,원천,화순,도암,전남,01,수요일,02,11:20:00,2017
5410,0.01,02,02,17:00:00,2017,입산자실화,407-10,,수성,만촌,대구,02,목요일,02,15:50:00,2017
5411,0.15,06,02,16:32:00,2017,기타,산2-1,,동,마산,대전,06,월요일,02,14:40:00,2017
5412,0.01,04,02,17:00:00,2017,입산자실화,산196,가례,밀양,무안,경남,04,토요일,02,15:45:00,2017
5413,0.01,03,02,11:50:00,2017,기타,산216,연덕,함양,병곡,경남,03,금요일,02,10:50:00,2017
5414,0.3,04,02,15:35:00,2017,기타,산55,도문,구미,해평,경북,04,토요일,02,13:10:00,2017
5415,0.1,03,02,11:15:00,2017,입산자실화,산88-8,유금,경주,강동,경북,03,금요일,02,10:25:00,2017
5416,0.03,04,02,16:15:00,2017,담뱃불실화,산139,속곡,영덕,지품,경북,04,토요일,02,13:09:00,2017
5417,0.01,04,02,20:30:00,2017,기타,산52-3,망치,거제,일운,경남,04,토요일,02,19:50:00,2017
5418,0.01,03,02,11:45:00,2017,입산자실화,산83-3,,금정,두구,부산,03,금요일,02,11:08:00,2017
5419,0.01,07,02,14:40:00,2017,기타,산4-2,죽산,함양,수동,경남,07,화요일,02,13:45:00,2017
5420,0.3,10,02,13:40:00,2017,주택화재비화,산238,외곡,구례,토지,전남,10,금요일,02,12:17:00,2017
5421,0.1,09,02,17:40:00,2017,입산자실화,산38-2,,북,노곡,대구,09,목요일,02,15:16:00,2017
5422,0.01,10,02,14:20:00,2017,입산자실화,산133-2,동부,안동,도산,경북,10,금요일,02,12:50:00,2017
5423,0.04,10,02,12:35:00,2017,기타,산71,,해운대,석대,부산,10,금요일,02,11:19:00,2017
5424,0.1,12,02,17:00:00,2017,입산자실화,산1-3,고현,청송,진보,경북,12,일요일,02,14:56:00,2017
5425,0.3,12,02,14:45:00,2017,쓰레기소각,421-5,송라,화성,매송,경기,12,일요일,02,13:30:00,2017
5426,0.03,12,02,14:30:00,2017,기타,산446-2,고천,강화,내가,인천,12,일요일,02,12:40:00,2017
5427,0.2,12,02,14:25:00,2017,입산자실화,산81,향양,산청,생초,경남,12,일요일,02,13:23:00,2017
5428,0.3,12,02,15:17:00,2017,쓰레기소각,산186-3(임),항사,가평,상,경기,12,일요일,02,12:10:00,2017
5429,0.08,11,02,20:00:00,2017,주택화재비화,산8,금지,부여,내산,충남,11,토요일,02,18:57:00,2017
5430,0.01,14,02,16:30:00,2017,기타,산33-1,산북,완주,운주,전북,14,화요일,02,15:30:00,2017
5431,0.01,14,02,16:30:00,2017,기타,181,내석,양산,상북,경남,14,화요일,02,15:24:00,2017
5432,0.01,15,02,15:10:00,2017,기타,산55-1,외조,의령,칠곡,경남,15,수요일,02,14:15:00,2017
5433,0.2,15,02,15:10:00,2017,쓰레기소각,산158,합강,곡성,옥과,전남,15,수요일,02,14:00:00,2017
5434,0.01,15,02,15:10:00,2017,쓰레기소각,산151-23,삼성,양평,용문,경기,15,수요일,02,14:16:00,2017
5435,0.02,15,02,14:10:00,2017,입산자실화,산259,용암,완주,상관,전북,15,수요일,02,12:30:00,2017
5436,0.01,15,02,15:00:00,2017,기타,산23-3,상발,청주,남이,충북,15,수요일,02,14:33:00,2017
5437,0.3,16,02,18:30:00,2017,입산자실화,173-1,,동,주산,대전,16,목요일,02,15:44:00,2017
5438,0.1,16,02,16:30:00,2017,기타,산60-2,화정,울주,서생,울산,16,목요일,02,15:12:00,2017
5439,0.2,16,02,19:00:00,2017,기타,산119-2,백미,화성,서신,경기,16,목요일,02,14:35:00,2017
5440,0.45,16,02,18:30:00,2017,쓰레기소각,산15-1,건업,광주,곤지암,경기,16,목요일,02,13:35:00,2017
5441,0.1,16,02,17:40:00,2017,기타,532,덕가,상주,사벌,경북,16,목요일,02,16:35:00,2017
5442,0.01,16,02,11:50:00,2017,기타,산55-1,외조,의령,칠곡,경남,16,목요일,02,11:05:00,2017
5443,0.01,16,02,17:00:00,2017,기타,산15-1,마수,충주,신니,충북,16,목요일,02,16:18:00,2017
5444,0.1,21,02,17:28:00,2017,입산자실화,산418,,동,방어,울산,21,화요일,02,14:53:00,2017
5445,0.07,18,02,19:45:00,2017,입산자실화,산51,,해운대,재송,부산,18,토요일,02,18:00:00,2017
5446,0.04,21,02,15:10:00,2017,기타,산101,초왕,부여,양화,충남,21,화요일,02,14:20:00,2017
5447,0.03,21,02,12:55:00,2017,입산자실화,산39-1,안인진,강릉,강동,강원,21,화요일,02,11:56:00,2017
5448,0.1,19,02,17:00:00,2017,기타,산7-1,남창,울주,온양,울산,19,일요일,02,16:15:00,2017
5449,0.03,19,02,12:30:00,2017,기타,산116-3,춘전,강진,강진,전남,19,일요일,02,11:30:00,2017
5450,0.2,19,02,16:30:00,2017,쓰레기소각,산8-1,인곡,군위,고로,경북,19,일요일,02,15:10:00,2017
5451,0.15,20,02,03:00:00,2017,기타,산6-4,어온,거제,하청,경남,19,일요일,02,23:24:00,2017
5452,0.5,18,02,13:20:00,2017,입산자실화,산33-4,,북,어물,울산,18,토요일,02,12:12:00,2017
5453,0.06,18,02,13:20:00,2017,쓰레기소각,306-1,도곡,양평,양서,경기,18,토요일,02,12:45:00,2017
5454,0.01,22,02,09:45:00,2017,입산자실화,산39-1,안인진,강릉,강동,강원,22,수요일,02,09:15:00,2017
5455,0.1,25,02,13:30:00,2017,쓰레기소각,산176,백련,부안,하서,전북,25,토요일,02,11:30:00,2017
5456,0.01,25,02,18:30:00,2017,기타,산112-13,,금천,시흥5,서울,25,토요일,02,16:53:00,2017
5457,0.01,24,02,19:40:00,2017,입산자실화,산128,,진,초읍,부산,24,금요일,02,19:09:00,2017
5458,0.2,28,02,11:52:00,2017,쓰레기소각,산41,물걸,홍천,내촌,강원,28,화요일,02,10:53:00,2017
5459,0.02,27,02,14:30:00,2017,쓰레기소각,산5-1,,부평,청천,인천,27,월요일,02,13:45:00,2017
5460,0.8,28,02,15:20:00,2017,쓰레기소각,산28-1,용각,안동,일직,경북,28,화요일,02,13:10:00,2017
5461,0.01,27,02,23:30:00,2017,기타,산19-2,,남동,논현,인천,27,월요일,02,22:13:00,2017
5462,0.1,28,02,14:00:00,2017,쓰레기소각,산16,옥산,원주,호저,강원,28,화요일,02,13:00:00,2017
5463,0.01,01,03,14:50:00,2017,기타,산55-1,호명,청주,북이,충북,01,수요일,03,14:15:00,2017
5464,0.1,03,03,17:30:00,2017,기타,산70-1,천안,가평,설악,경기,03,금요일,03,15:28:00,2017
5465,0.15,05,03,15:55:00,2017,입산자실화,산14,징,달성,구지,대구,05,일요일,03,14:14:00,2017
5466,0.2,03,03,16:53:00,2017,기타,산130,북교,장흥,장동,전남,03,금요일,03,15:25:00,2017
5467,2,04,03,17:15:00,2017,기타,산40,보계,영주,부석,경북,04,토요일,03,15:00:00,2017
5468,0.01,03,03,23:55:00,2017,기타,산20,팔봉,홍천,서,강원,03,금요일,03,21:20:00,2017
5469,0.1,04,03,17:50:00,2017,기타,산96-2,미장,안성,삼죽,경기,04,토요일,03,16:05:00,2017
5470,0.03,04,03,18:10:00,2017,기타,산4-1,,공주,주미,충남,04,토요일,03,17:00:00,2017
5471,0.01,04,03,14:44:00,2017,쓰레기소각,산70,오계,나주,남평,전남,04,토요일,03,13:45:00,2017
5472,0.12,04,03,14:00:00,2017,기타,산62-9,,유성,구룡,대전,04,토요일,03,12:57:00,2017
5473,0.05,06,03,17:32:00,2017,기타,산135,오설,달성,구지,대구,06,월요일,03,16:27:00,2017
5474,1,06,03,22:00:00,2017,기타,산165,단광1,장성,장성,전남,06,월요일,03,16:35:00,2017
5475,0.2,06,03,18:40:00,2017,쓰레기소각,산159,선변,순천,황전,전남,06,월요일,03,15:50:00,2017
5476,0.16,08,03,15:00:00,2017,주택화재비화,산53,삼화,화성,비봉,경기,08,수요일,03,12:14:00,2017
5477,0.03,07,03,19:30:00,2017,입산자실화,253-14,,제천,신,충북,07,화요일,03,17:20:00,2017
5478,0.02,07,03,17:20:00,2017,주택화재비화,산3-1,석천,충주,산척,충북,07,화요일,03,15:40:00,2017
5479,0.05,09,03,13:10:00,2017,기타,산41,신암,영주,이산,경북,09,목요일,03,12:14:00,2017
5480,0.03,10,03,15:20:00,2017,기타,산52,선곡,문경,농암,경북,10,금요일,03,14:20:00,2017
5481,0.05,10,03,11:30:00,2017,기타,산126-1,호명,가평,청평,경기,10,금요일,03,10:01:00,2017
5482,0.5,10,03,16:00:00,2017,기타,산6,양항,영양,입암,경북,10,금요일,03,13:55:00,2017
5483,0.3,10,03,16:30:00,2017,기타,산59,지화,화성,송산,경기,10,금요일,03,13:00:00,2017
5484,0.1,10,03,14:10:00,2017,주택화재비화,산38,늑구,삼척,도계,강원,10,금요일,03,12:50:00,2017
5485,0.03,10,03,14:25:00,2017,쓰레기소각,산154-7,지전,청도,매전,경북,10,금요일,03,13:40:00,2017
5486,0.16,10,03,13:40:00,2017,기타,산9-1,온수,강화,길상,인천,10,금요일,03,11:56:00,2017
5487,0.01,10,03,12:40:00,2017,주택화재비화,274,장고항,당진,석문,충남,10,금요일,03,12:20:00,2017
5488,0.01,10,03,12:20:00,2017,입산자실화,산11-3,만천,춘천,동,강원,10,금요일,03,11:35:00,2017
5489,0.1,10,03,13:00:00,2017,입산자실화,산85-3,,양주,마전,경기,10,금요일,03,11:30:00,2017
5490,0.03,10,03,11:00:00,2017,입산자실화,산4-9,,관악,인헌,서울,10,금요일,03,09:50:00,2017
5491,75,10,03,22:30:00,2017,입산자실화,산119외80필,산계,강릉,옥계,강원,09,목요일,03,10:28:00,2017
5492,0.1,10,03,13:50:00,2017,쓰레기소각,산11,목왕,양평,양서,경기,10,금요일,03,12:20:00,2017
5493,0.72,11,03,13:00:00,2017,쓰레기소각,산85-1,,동두천,생연,경기,11,토요일,03,10:30:00,2017
5494,0.2,11,03,14:30:00,2017,주택화재비화,산8-6,심천,영동,심천,충북,11,토요일,03,12:03:00,2017
5495,0.1,11,03,15:40:00,2017,쓰레기소각,산61,오동,보은,회인,충북,11,토요일,03,14:23:00,2017
5496,1.2,12,03,16:16:00,2017,쓰레기소각,산21,,중,사정,대전,12,일요일,03,14:25:00,2017
5497,0.1,11,03,14:35:00,2017,쓰레기소각,산49,임계,영동,영동,충북,11,토요일,03,12:50:00,2017
5498,0.05,11,03,19:00:00,2017,입산자실화,산225,팔봉,홍천,서,강원,11,토요일,03,16:28:00,2017
5499,0.09,11,03,15:20:00,2017,기타,산57,전곡,문경,가은,경북,11,토요일,03,14:15:00,2017
5500,0.3,11,03,20:00:00,2017,기타,산1,가오작,양구,남,강원,11,토요일,03,14:58:00,2017
5501,1.5,11,03,18:30:00,2017,기타,산167,죽곡,영천,화남,경북,11,토요일,03,15:13:00,2017
5502,0.01,11,03,17:10:00,2017,기타,산91,내월,순창,적성,전북,11,토요일,03,15:30:00,2017
5503,0.23,11,03,17:00:00,2017,입산자실화,산66-2,,군포,당,경기,11,토요일,03,15:35:00,2017
5504,0.01,11,03,14:00:00,2017,주택화재비화,산21-1,신기,하동,하동,경남,11,토요일,03,12:40:00,2017
5505,0.3,12,03,19:40:00,2017,쓰레기소각,산24,안보,춘천,서,강원,12,일요일,03,17:45:00,2017
5506,0.03,11,03,13:30:00,2017,주택화재비화,산68-12,영천,당진,송악,충남,11,토요일,03,12:30:00,2017
5507,0.03,12,03,13:50:00,2017,기타,산301,권이,경주,양북,경북,12,일요일,03,12:34:00,2017
5508,0.13,10,03,18:00:00,2017,기타,산174-4,,중,운남,인천,10,금요일,03,16:00:00,2017
5509,0.01,12,03,13:30:00,2017,기타,산4,월암,고창,고창,전북,12,일요일,03,11:26:00,2017
5510,0.4,11,03,20:10:00,2017,입산자실화,산15-1,월석,남원,산동,전북,11,토요일,03,17:40:00,2017
5511,0.01,12,03,16:00:00,2017,기타,336-8,,관악,신림,서울,12,일요일,03,14:50:00,2017
5512,0.8,12,03,18:30:00,2017,기타,산13,오성,장수,산서,전북,12,일요일,03,14:50:00,2017
5513,0.04,11,03,17:00:00,2017,기타,산59-2,아산,청양,청남,충남,11,토요일,03,16:25:00,2017
5514,0.02,11,03,15:30:00,2017,기타,산10-8외 2,,남원,도통,전북,11,토요일,03,14:30:00,2017
5515,0.2,11,03,00:00:00,2017,기타,산2,상오안,홍천,홍천,강원,10,금요일,03,21:30:00,2017
5516,0.03,11,03,17:30:00,2017,기타,산27,해문,화성,마도,경기,11,토요일,03,16:11:00,2017
5517,0.09,11,03,16:20:00,2017,쓰레기소각,산12,전곡,화성,서신,경기,11,토요일,03,14:52:00,2017
5518,0.5,11,03,15:20:00,2017,기타,산106,덕천,화성,팔탄,경기,11,토요일,03,12:50:00,2017
5519,0.03,11,03,14:00:00,2017,쓰레기소각,산72-1,신하,가평,조종,경기,11,토요일,03,12:32:00,2017
5520,0.01,11,03,14:35:00,2017,기타,산206,영덕,충주,산척,충북,11,토요일,03,13:58:00,2017
5521,0.2,11,03,15:15:00,2017,기타,산124-1,동변,의성,점곡,경북,11,토요일,03,13:46:00,2017
5522,0.02,11,03,10:45:00,2017,주택화재비화,산2-1,신계,진천,이월,충북,11,토요일,03,09:45:00,2017
