ID,화재발생일자,화재발생시간,화재발생_연도,화재발생_월,화재발생_일,요일,화재발생시간대,시도명,시군구명,읍면동명,발화지점,날씨,온도,습도,시간단위풍속,특보내용,발화종합,발화원인,발화요인대분류명,접수일자,접수시각,소방서명,서센터명,소방지역대명,출동일자,출동시각,현장도착일자,현장도착시각,출동소요시간	,현장소방서거리,현장안전센터거리,현장소방지역대거리,초진일자,초진시각,전체인력수합계,완진일자,완진시간,화재진압시간,동원장비수,인명피해수,재산피해금액,피해면적
269,2016-04-01,16:39:00,2016,4,1,4,15~18,강원도,횡성군,횡성읍,산아래,맑음,18,45,180,,인간의 부주의,쓰레기소각장,부주의,20160401,163921,횡성소방서,횡성119안전센터,,20160401,164034,20160401,165026,952,5,5,0.0,20160401,51755,93,20160401,173244,4218,7,0,1518,0.5
270,2016-04-02,14:00:00,2016,4,2,5,12~15,강원도,홍천군,서면,평지,맑음,23,20,225,,인간의 부주의,기타,부주의,20160402,140008,홍천소방서,양덕원119안전센터,서면119지역대,20160402,140112,20160402,140959,847,33,39,7.0,20160402,31156,148,20160402,154548,13549,17,0,13730,1.0
271,2016-04-02,15:24:00,2016,4,2,5,15~18,강원도,영월군,김삿갓면,산아래,맑음,24,15,225,,기계/전기/화학 요인,자동차,기계적요인,20160402,152411,영월소방서,중동119안전센터,김삿갓119지역대,20160402,152513,20160402,153538,1025,12,12,7.0,20160402,41038,193,20160402,165938,12400,17,0,4400,0.5
272,2016-04-02,18:57:00,2016,4,2,5,18~21,강원도,평창군,방림면,산아래,구름조금,19,21,225,,인간의 부주의,논/밭두렁,부주의,20160402,185725,평창소방서,평창119안전센터,방림119지역대,20160402,185818,20160402,190809,951,21,21,4.0,20160402,102533,335,20160402,231133,40324,14,0,0,2.0
273,2016-04-04,17:50:00,2016,4,4,0,15~18,강원도,화천군,하남면,산중턱,맑음,16,50,135,,인간의 부주의,입산자실화,미상,20160404,175016,춘천소방서,화천119안전센터,,20160404,175116,20160404,181006,1850,33,8,0.0,20160404,64406,46,20160404,190106,5100,9,0,220,0.01
274,2016-04-06,15:14:00,2016,4,6,2,15~18,강원도,원주시,부론면,산아래,맑음,18,20,225,,인간의 부주의,논/밭두렁,부주의,20160406,151410,원주소방서,문막119안전센터,지정119지역대,20160406,151542,20160406,153123,1541,38,21,7.0,20160406,35807,95,20160406,162829,5706,6,0,0,0.05
275,2016-04-09,15:32:00,2016,4,9,5,15~18,강원도,고성군,죽왕면,산중턱,맑음,24,30,315,,인간의 부주의,기타,부주의,20160409,153241,고성소방서,동광119안전센터,,20160409,153415,20160409,154250,835,8,9,0.0,20160409,41326,117,20160409,162627,4337,22,0,0,0.08
276,2016-04-16,15:11:00,2016,4,16,5,15~18,강원도,삼척시,미로면,산중턱,구름조금,15,35,225,,인간의 부주의,미상,부주의,20160416,151110,삼척소방서,봉황119안전센터,,20160416,151130,20160416,152515,1345,15,15,8.0,20160416,34024,248,20160416,163525,11010,17,0,0,0.04
277,2016-04-24,09:53:00,2016,4,24,6,6~9,강원도,삼척시,원덕읍,산중턱,구름조금,15,40,180,,인간의 부주의,담뱃불,부주의,20160424,95319,삼척소방서,원덕119안전센터,임원119지역대,20160424,95412,20160424,100848,1436,45,15,11.0,20160424,104748,193,20160424,120348,15500,15,0,0,0.05
278,2016-04-30,19:02:00,2016,4,30,5,18~21,강원도,강릉시,연곡면,산아래,맑음,22,39,270,강풍주의보,인간의 부주의,취사행위,부주의,20160430,190247,강릉소방서,주문진119안전센터,,20160430,190328,20160430,191937,1609,27,15,0.0,20160430,80000,298,20160430,201500,5523,20,0,0,0.03
279,2016-05-07,16:47:00,2016,5,7,5,15~18,강원도,삼척시,하장면,산중턱,맑음,20,30,225,,인간의 부주의,담뱃불,부주의,20160507,164712,삼척소방서,도계119안전센터,,20160507,164832,20160507,165210,338,37,20,2.0,20160507,60250,175,20160507,184411,15201,4,0,2310,0.03
280,2016-05-12,17:24:00,2016,5,12,3,15~18,강원도,삼척시,근덕면,산정상,맑음,19,40,90,,인간의 부주의,군경사격장,부주의,20160512,172440,삼척소방서,근덕119안전센터,,20160512,172557,20160512,174549,1952,25,15,0.0,20160512,55549,207,20160512,182749,4200,9,0,544,0.1
281,2016-05-14,12:39:00,2016,5,14,5,9~12,강원도,정선군,신동읍,평지,맑음,26,9,135,,인간의 부주의,논/밭두렁,부주의,20160514,123948,정선소방서,신동119안전센터,,20160514,124051,20160514,131036,2945,29,11,24.0,20160514,20136,71,20160514,142020,10944,102,0,0,0.3
282,2016-05-14,15:20:00,2016,5,14,5,15~18,강원도,정선군,남면,산정상,맑음,27,14,225,,미상,미상,미상,20160514,152044,정선소방서,사북119안전센터,남면119지역대,20160514,152548,20160514,154534,1946,34,14,13.0,20160514,43755,107,20160514,172645,14111,106,0,0,2.0
283,2016-05-15,13:11:00,2016,5,15,6,12~15,강원도,정선군,신동읍,산중턱,맑음,23,50,45,,인간의 부주의,담뱃불,부주의,20160515,131133,정선소방서,신동119안전센터,,20160515,131239,20160515,134008,2729,33,9,19.0,20160515,30052,109,20160515,155052,21044,16,0,0,0.1
284,2016-05-18,13:03:00,2016,5,18,2,12~15,강원도,양양군,강현면,산아래,맑음,27,28,135,,인간의 부주의,논/밭두렁,부주의,20160518,130335,양양소방서,양양119안전센터,,20160518,130453,20160518,133107,2614,8,8,0.0,20160518,13707,132,20160518,153907,20800,19,0,0,0.05
285,2016-05-20,15:07:00,2016,5,20,4,15~18,강원도,원주시,소초면,산아래,맑음,29,20,315,,인간의 부주의,쓰레기소각장,부주의,20160520,150717,원주소방서,태장119안전센터,소초119지역대,20160520,150844,20160520,153237,2353,12,9,7.0,20160520,35335,32,20160520,155335,2058,9,0,0,0.08
286,2016-05-30,13:48:00,2016,5,30,0,12~15,강원도,평창군,진부면,산중턱,맑음,27,33,270,,인간의 부주의,쓰레기소각장,부주의,20160530,134841,평창소방서,진부119안전센터,,20160530,134853,20160530,140243,1350,48,5,0.0,20160530,22248,80,20160530,151646,11403,12,0,2333,1.0
287,2016-06-03,11:25:00,2016,6,3,4,9~12,강원도,인제군,남면,산중턱,맑음,26,27,180,,인간의 부주의,입산자실화,미상,20160603,112504,인제소방서,인제119안전센터,남면119지역대,20160603,112504,20160603,113410,906,19,19,6.0,20160603,123456,138,20160603,124034,10624,11,0,0,0.1
288,2016-06-06,12:34:00,2016,6,6,0,9~12,강원도,강릉시,연곡면,산아래,맑음,21,67,45,,인간의 부주의,논/밭두렁,부주의,20160606,123457,강릉소방서,주문진119안전센터,,20160606,123559,20160606,131001,3402,25,10,0.0,20160606,12043,89,20160606,140643,5642,15,0,0,0.1
289,2016-06-06,14:11:00,2016,6,6,0,12~15,강원도,인제군,남면,산중턱,구름많음,27,32,225,,인간의 부주의,담뱃불,부주의,20160606,141109,인제소방서,인제119안전센터,남면119지역대,20160606,141241,20160606,143936,2655,10,10,4.0,20160606,40440,51,20160606,170710,22734,7,0,0,0.01
290,2016-06-10,12:53:00,2016,6,10,4,9~12,강원도,홍천군,내촌면,산아래,맑음,32,12,270,,인간의 부주의,쓰레기소각장,부주의,20160610,125321,홍천소방서,서석119안전센터,내촌119지역대,20160610,125616,20160610,130235,619,30,24,3.0,20160610,15625,72,20160610,140744,10509,9,0,0,0.1
291,2016-06-10,13:07:00,2016,6,10,4,12~15,강원도,정선군,신동읍,평지,맑음,30,29,315,,인간의 부주의,논/밭두렁,부주의,20160610,130700,정선소방서,신동119안전센터,,20160610,130712,20160610,133605,2853,32,14,25.0,20160610,21446,38,20160610,141932,4327,6,0,0,0.2
292,2016-06-17,13:02:00,2016,6,17,4,12~15,강원도,춘천시,서면,산중턱,맑음,28,49,180,,인간의 부주의,담뱃불,부주의,20160617,130221,춘천소방서,강촌119안전센터,,20160617,130730,20160617,131829,1059,16,10,0.0,20160617,14958,59,20160617,140205,4336,15,0,0,0.01
293,2016-06-20,15:27:00,2016,6,20,0,15~18,강원도,원주시,흥업면,산정상,맑음,29,36,270,,인간의 부주의,담뱃불,부주의,20160620,152741,원주소방서,혁신119안전센터,명륜119지역대,20160620,153026,20160620,153738,712,10,10,0.0,20160620,34827,58,20160620,165951,12213,4,0,0,0.05
294,2016-06-29,15:14:00,2016,6,29,2,15~18,강원도,횡성군,서원면,산중턱,맑음,30,52,225,,인간의 부주의,담뱃불,부주의,20160629,151400,횡성소방서,횡성119안전센터,,20160629,151420,20160629,152352,932,36,9,0.0,20160629,35749,55,20160629,155749,3357,7,0,4332,0.3
295,2016-08-18,15:55:00,2016,8,18,3,15~18,강원도,횡성군,서원면,산중턱,맑음,24,25,180,,인간의 부주의,담뱃불,부주의,20160818,155559,횡성소방서,횡성119안전센터,서원119지역대,20160818,161704,20160818,170707,5003,24,24,12.0,20160818,51952,76,20160818,191135,20428,14,0,136,0.04
296,2016-09-20,14:02:00,2016,9,20,1,12~15,강원도,춘천시,사북면,산중턱,구름조금,23,35,45,,인간의 부주의,담뱃불,부주의,20160920,140233,춘천소방서,신북119안전센터,,20160920,140417,20160920,142817,2400,25,18,0.0,20160920,40000,52,20160920,163000,20143,4,0,0,0.01
297,2016-11-14,12:33:00,2016,11,14,0,9~12,강원도,삼척시,하장면,평지,맑음,18,10,135,,인간의 부주의,논/밭두렁,부주의,20161114,123304,삼척소방서,도계119안전센터,하장119지역대,20161114,123509,20161114,123623,114,34,25,0.0,20161114,124523,110,20161114,125023,1400,14,0,990,0.01
298,2016-11-21,04:26:00,2016,11,21,0,3~6,강원도,강릉시,구정면,산아래,맑음,7,60,315,,방화 및 방화의심,기타,방화의심,20161121,42643,강릉소방서,내곡119안전센터,,20161121,42805,20161121,44030,1225,10,7,0.0,20161121,45829,46,20161121,50244,2214,13,0,0,0.01
299,2016-11-25,17:35:00,2016,11,25,4,15~18,강원도,횡성군,횡성읍,산중턱,맑음,4,25,180,,인간의 부주의,쓰레기소각장,부주의,20161125,173541,횡성소방서,횡성119안전센터,,20161125,173632,20161125,174831,1159,4,4,0.0,20161125,60941,97,20161125,193015,14144,8,0,275,0.03
300,2017-01-11,14:22:00,2017,1,11,2,12~15,강원도,춘천시,서면,평지,맑음,1,23,135,,인간의 부주의,논/밭두렁,부주의,20170111,142220,춘천소방서,신북119안전센터,,20170111,142449,20170111,143504,1015,11,9,0.0,20170111,25105,64,20170111,150605,3101,9,0,0,0.05
301,2017-01-12,16:19:00,2017,1,12,3,15~18,강원도,강릉시,사천면,산아래,맑음,4,19,315,건조경보,인간의 부주의,담뱃불,미상,20170112,161952,강릉소방서,경포119안전센터,,20170112,162009,20170112,162522,513,12,10,0.0,20170112,44333,129,20170112,164433,1911,13,0,0,0.03
302,2017-01-14,21:44:00,2017,1,14,5,21~24,강원도,양양군,현북면,산정상,구름조금,-4,37,270,건조경보,인간의 부주의,기타,부주의,20170114,214401,양양소방서,하조대119안전센터,,20170114,214559,20170114,215340,741,14,5,0.0,20170114,102234,133,20170115,505557,80217,6,0,0,0.04
303,2017-01-16,13:39:00,2017,1,16,0,12~15,강원도,양양군,서면,산아래,맑음,5,37,45,건조경보,인간의 부주의,쓰레기소각장,부주의,20170116,133956,양양소방서,양양119안전센터,,20170116,134055,20170116,135557,1502,19,34,0.0,20170116,20300,121,20170116,140300,703,5,0,0,0.02
304,2017-02-21,11:54:00,2017,2,21,1,9~12,강원도,강릉시,강동면,산중턱,맑음,5,35,135,,인간의 부주의,입산자실화,부주의,20170221,115418,강릉소방서,옥계119안전센터,정동119지역대,20170221,115635,20170221,120721,1046,12,12,8.0,20170221,122844,115,20170221,125544,4823,17,0,0,0.03
305,2017-02-22,09:08:00,2017,2,22,2,6~9,강원도,강릉시,강동면,산중턱,흐림,4,42,315,,인간의 부주의,기타,부주의,20170222,90836,강릉소방서,옥계119안전센터,,20170222,90935,20170222,92304,1329,11,19,8.0,20170222,94509,105,20170222,95636,3332,13,0,0,0.01
306,2017-03-03,20:47:00,2017,3,3,4,18~21,강원도,홍천군,서면,산중턱,맑음,1,84,225,,인간의 부주의,기타,부주의,20170303,204705,홍천소방서,양덕원119안전센터,서면119지역대,20170303,204840,20170303,211004,2124,34,40,8.0,20170303,115230,117,20170304,1123,30119,12,0,0,0.01
307,2017-03-09,10:28:00,2017,3,9,3,9~12,강원도,강릉시,옥계면,산정상,맑음,7,24,225,건조주의보,인간의 부주의,담뱃불,부주의,20170309,102848,강릉소방서,옥계119안전센터,,20170309,102934,20170309,103616,642,30,4,0.0,20170309,112835,2456,20170310,103035,235419,73,0,165000,75.0
308,2017-03-10,11:35:00,2017,3,10,4,9~12,강원도,춘천시,동면,산중턱,맑음,8,28,225,,인간의 부주의,담뱃불,부주의,20170310,113538,춘천소방서,후평119안전센터,,20170310,113554,20170310,114431,837,5,5,0.0,20170310,120609,73,20170310,121038,2607,13,0,3300,0.01
309,2017-03-11,14:37:00,2017,3,11,5,12~15,강원도,양구군,남면,산중턱,구름조금,13,17,135,,기계/전기/화학 요인,기타,기계적요인,20170311,143715,춘천소방서,양구119안전센터,남면119지역대,20170311,143817,20170311,145143,1326,50,14,7.0,20170311,52323,171,20170311,182745,33602,7,1,0,0.3
310,2017-03-11,16:23:00,2017,3,11,5,15~18,강원도,홍천군,서면,산중턱,구름조금,16,19,270,,인간의 부주의,담뱃불,부주의,20170311,162300,홍천소방서,양덕원119안전센터,서면119지역대,20170311,162655,20170311,163356,701,33,39,7.0,20170311,54133,70,20170311,181323,13927,12,0,0,0.05
311,2017-03-12,17:44:00,2017,3,12,6,15~18,강원도,춘천시,서면,산아래,비,13,35,225,,인간의 부주의,쓰레기소각장,부주의,20170312,174408,춘천소방서,강촌119안전센터,,20170312,174440,20170312,175852,1412,26,13,0.0,20170312,65401,236,20170312,185401,5509,18,0,4400,0.3
312,2017-03-13,15:46:00,2017,3,13,0,15~18,강원도,영월군,김삿갓면,산아래,구름조금,13,0,270,,인간의 부주의,기타,부주의,20170313,154626,영월소방서,중동119안전센터,김삿갓119지역대,20170313,154626,20170313,155617,951,23,12,6.0,20170313,44617,65,20170313,170605,10948,5,0,0,0.3
313,2017-03-14,12:21:00,2017,3,14,1,9~12,강원도,춘천시,서면,평지,구름조금,1,75,135,건조주의보,인간의 부주의,논/밭두렁,부주의,20170314,122138,춘천소방서,강촌119안전센터,,20170314,122231,20170314,123302,1031,23,10,0.0,20170314,10836,154,20170314,132536,5234,14,0,0,0.3
