,화재발생일자,화재발생시간,시도명,시군구명,읍면동명,읍면동구분명,번지,도로명,발화지점,날씨,온도,습도,특보내용,발화원인,발화요인대분류명,발화요인소분류명,접수일자,접수시각,소방서명,서센터명,소방지역대명,출동일자,출동시각,현장도착일자,현장도착시각,출동소요시간,현장소방서거리,현장안전센터거리,현장소방지역대거리,초진일자,초진시각,전체인력수합계,완진일자,완진시간,화재진압시간,동원장비수,인명피해수,재산피해금액,피해면적
100,20140324,191400,강원도,양양군,강현면,전진리,,,산아래,맑음,15,31,건조주의보,기타,전기적요인,불꽃/스파크/정전기,20140324,191408,양양소방서,양양119안전센터,,20140324,191514,20140324,192408,854,13,7,0,20140324,80700,615,20140324,202000,5552,34,0,4332,0.3
101,20140327,154800,강원도,철원군,갈말읍,문혜리,산304-3,호국로5204,산중턱,맑음,21,27,,입산자실화,부주의,라이터불/성냥불,20140327,154843,철원소방서,태봉119안전센터,,20140327,154922,20140327,155225,303,1,9,0,20140327,43822,38,20140327,164852,5627,10,0,0,0.03
102,20140327,172600,강원도,홍천군,서면,모곡리,82,,산중턱,맑음,22,19,,기타,부주의,용접/절단/연마,20140327,172628,홍천소방서,양덕원119안전센터,서면119지역대,20140327,172720,20140327,174016,1256,47,26,8,20140327,63914,104,20140327,185711,11655,11,0,310,0.2
103,20140327,182900,강원도,평창군,용평면,노동리,,이승복생가길137,산아래,맑음,17,32,,미상,미상,미상,20140327,182946,평창소방서,봉평119안전센터,,20140327,183044,20140327,190006,2922,48,27,17,20140327,81932,263,20140327,202024,12018,17,0,1340,0.15
104,20140401,134200,강원도,횡성군,서원면,금대리,203,금대2길29,산아래,구름조금,22,23,,기타,전기적요인,작동기기,20140401,134236,횡성소방서,횡성119안전센터,서원119지역대,20140401,134300,20140401,135800,1500,18,18,5,20140401,22500,103,20140401,144700,4900,68,0,0,0.2
105,20140409,135200,강원도,영월군,수주면,운학리,974-2,학산길132-12,산아래,맑음,23,24,,논/밭두렁,부주의,쓰레기/논밭두렁,20140409,135210,영월소방서,주천119안전센터,,20140409,135318,20140409,141518,2200,38,19,0,20140409,23018,145,20140409,150018,4500,26,0,0,0
106,20140410,130400,강원도,양구군,남면,청2리,1030-1,양남로343-8,산아래,맑음,21,37,,기타,부주의,담뱃불,20140410,130414,춘천소방서,양구119안전센터,남면119지역대,20140410,130522,20140410,131633,1111,60,10,4,20140410,15442,78,20140410,135743,4110,10,0,0,0.05
107,20140410,150800,강원도,철원군,갈말읍,문혜리,산140-8,태봉로1414,산아래,구름조금,20,28,,담뱃불,부주의,담뱃불,20140410,150810,철원소방서,태봉119안전센터,,20140410,151010,20140410,151143,133,1,7,0,20140410,34246,71,20140410,154246,3103,6,0,0,0.03
108,20140411,142500,강원도,춘천시,동면,품걸리,,,산중턱,구름조금,22,31,,담뱃불,부주의,담뱃불,20140411,142527,춘천소방서,후평119안전센터,,20140411,145039,20140411,155039,0,30,30,0,20140411,43039,73,20140411,164039,5000,4,0,0,0.01
109,20140411,172700,강원도,원주시,지정면,판대리,,지정로1388,산정상,구름조금,18,53,,담뱃불,부주의,담뱃불,20140411,172700,원주소방서,문막119안전센터,,20140411,172800,20140411,175319,2519,25,11,0,20140411,61721,80,20140411,181721,2402,8,0,0,0.1
110,20140412,135900,강원도,양구군,양구읍,월명리,216,파로호로2번길109-5,산중턱,맑음,12,0,건조주의보,담뱃불,부주의,담뱃불,20140412,135902,춘천소방서,양구119안전센터,,20140412,140115,20140412,142910,2755,55,14,22,20140412,32042,110,20140412,155414,12504,7,0,0,0.2
111,20140416,224500,강원도,춘천시,동면,만천리,31-15,,산아래,구름조금,9,96,,미상,미상,미상,20140416,224542,춘천소방서,후평119안전센터,,20140416,224700,20140416,225200,500,2,2,0,20140416,115800,131,20140417,20000,30800,6,0,0,0.09
112,20140417,191400,강원도,춘천시,동면,만천리,159,금베이길93-15,산아래,비,14,93,,미상,방화의심,라이터불/성냥불,20140417,191456,춘천소방서,후평119안전센터,,20140417,191601,20140417,192100,459,4,4,0,20140417,82001,109,20140417,202001,5901,3,0,0,0.03
113,20140420,134100,강원도,홍천군,서면,동막리,110-1,,산아래,구름조금,21,36,,쓰레기소각장,부주의,쓰레기/논밭두렁,20140420,134115,홍천소방서,양덕원119안전센터,서면119지역대,20140420,134255,20140420,142125,3830,47,38,15,20140420,24601,102,20140420,145700,3535,12,0,44,0.2
114,20140421,131500,강원도,영월군,한반도면,광전리,57,,산중턱,구름조금,21,29,,담뱃불,부주의,담뱃불,20140421,131520,영월소방서,주천119안전센터,한반도119지역대,20140421,131950,20140421,133338,1348,25,6,0,20140421,24121,133,20140421,152152,14814,10,0,0,0.1
115,20140421,160500,강원도,고성군,토성면,인흥리,산75,,산중턱,맑음,16,31,,담뱃불,부주의,담뱃불,20140421,160549,고성소방서,동광119안전센터,,20140421,160704,20140421,162715,2011,14,13,0,20140421,45525,119,20140421,165637,2922,24,0,5084,0.09
116,20140422,103800,강원도,인제군,북면,한계리,123,,산중턱,구름조금,18,70,,미상,부주의,담뱃불,20140422,103808,인제소방서,원통119안전센터,,20140422,103928,20140422,105700,1732,15,6,0,20140422,110500,136,20140422,110500,800,21,0,0,0.05
117,20140422,144400,강원도,홍천군,화촌면,군업리,220,,산정상,맑음,23,13,,입산자실화,부주의,기타,20140422,144431,홍천소방서,홍천119안전센터,화촌119지역대,20140422,144557,20140422,145337,740,19,19,8,20140422,33102,115,20140422,155700,10323,25,0,0,0.5
118,20140423,133000,강원도,춘천시,남면,추곡리,85,,산중턱,맑음,23,18,,담뱃불,부주의,담뱃불,20140423,133036,춘천소방서,강촌119안전센터,,20140423,133216,20140423,134216,1000,38,10,0,20140423,24016,156,20140423,144016,5800,6,0,0,0.03
119,20140424,105000,강원도,홍천군,서석면,검산리,,검산길350,산정상,맑음,20,34,,담뱃불,부주의,기타,20140424,105020,홍천소방서,서석119안전센터,,20140424,105353,20140424,112349,2956,42,9,0,20140424,124056,395,20140426,210000,93611,38,0,0,2.5
120,20140424,114500,강원도,횡성군,우천면,정금리,232,,산중턱,맑음,21,44,,미상,미상,미상,20140424,114550,횡성소방서,우천119안전센터,,20140424,114723,20140424,120855,2132,21,13,0,20140424,120855,201,20140424,135836,14941,211,0,3856,0.4
121,20140424,125400,강원도,영월군,수주면,두산리,2,,산중턱,맑음,23,24,,담뱃불,부주의,담뱃불,20140424,125440,영월소방서,주천119안전센터,,20140424,125612,20140424,133450,3838,46,20,0,20140424,25511,150,20140424,153011,15521,10,0,850,1
122,20140424,152600,강원도,춘천시,동산면,원창리,산160-1,,산정상,맑음,26,19,,담뱃불,부주의,담뱃불,20140424,152603,춘천소방서,석사119안전센터,,20140424,152907,20140424,155007,2100,22,16,0,20140424,43007,94,20140424,163007,4000,7,0,0,0.05
123,20140424,181500,강원도,춘천시,남산면,행촌리,114,동촌로208,산정상,맑음,23,18,,담뱃불,부주의,담뱃불,20140424,181547,춘천소방서,강촌119안전센터,,20140424,181751,20140424,183651,1900,30,10,0,20140424,64551,87,20140424,185051,1400,4,0,0,0.06
124,20140424,183200,강원도,영월군,수주면,법흥리,115,무릉법흥로1207,산중턱,맑음,16,70,,담뱃불,부주의,담뱃불,20140424,183231,영월소방서,주천119안전센터,,20140424,183401,20140424,191401,4000,35,10,0,20140424,74001,112,20140424,200001,4600,23,0,0,0.15
125,20140425,201400,강원도,화천군,화천읍,아리,165,가손이길149,산아래,맑음,18,0,,기타,부주의,담뱃불,20140425,201454,춘천소방서,화천119안전센터,,20140425,201644,20140425,202105,421,50,5,,20140425,91531,58,20140425,220531,14426,7,0,0,0.1
126,20140426,103900,강원도,평창군,용평면,속사리,산1-1,신약수로307-10,산중턱,구름조금,18,43,,입산자실화,부주의,담뱃불/라이터불,20140426,103900,평창소방서,봉평119안전센터,용평119지역대,20140426,104056,20140426,110351,2255,43,22,12,20140426,121054,269,20140426,134909,24518,11,0,0,0.3
127,20140504,184200,강원도,홍천군,동면,속초리,14,공작산로1001-28,산정상,비,16,28,,입산자실화,부주의,불꽃/불티,20140504,184206,홍천소방서,홍천119안전센터,동면119지역대,20140504,184346,20140504,185213,827,9,9,5,20140504,73046,94,20140504,203700,14447,15,0,2,0.1
128,20140506,183600,강원도,영월군,영월읍,정양리,151,,산아래,구름조금,18,23,,쓰레기소각장,부주의,쓰레기/논밭두렁,20140506,183616,영월소방서,영월119안전센터,,20140506,183707,20140506,184910,1203,9,9,8,20140506,71510,288,20140506,193010,4100,7,0,0,0.5
129,20140509,160300,강원도,삼척시,노곡면,주지리,49,주지로692,산중턱,맑음,12,25,,입산자실화,부주의,기타,20140509,160333,삼척소방서,근덕119안전센터,,20140509,160403,20140509,162903,2500,35,25,34,20140509,43503,136,20140509,174703,11800,14,0,900,0.3
130,20140510,150000,강원도,영월군,북면,덕상리,42,,산정상,맑음,27,21,,담뱃불,부주의,담뱃불,20140510,150034,영월소방서,영월119안전센터,북면119지역대,20140510,150256,20140510,153539,3243,22,22,10,20140510,52015,128,20140510,180000,22421,13,0,462,0.1
131,20140511,163600,강원도,인제군,남면,부평리,93,,산정상,흐림,17,72,,담뱃불,부주의,담뱃불,20140511,163646,인제소방서,인제119안전센터,남면119지역대,20140511,163934,20140511,165635,1701,15,15,6,20140511,55551,53,20140511,175551,5916,9,0,0,0.03
132,20140514,182200,강원도,정선군,임계면,가목리,산11,눈꽃마을길412-2,산중턱,맑음,23,30,,담뱃불,부주의,담뱃불,20140514,182241,정선소방서,임계119안전센터,,20140514,182428,20140514,184428,2000,55,14,30,20140514,72828,133,20140514,194028,5600,16,0,0,0.1
133,20140526,115800,강원도,삼척시,근덕면,교곡리,,교곡길127-281,산정상,맑음,32,34,,담뱃불,부주의,담뱃불,20140526,115817,삼척소방서,근덕119안전센터,,20140526,120031,20140526,122558,2527,20,20,0,20140526,124558,95,20140526,132058,5500,12,0,5755,0.3
134,20140531,170100,강원도,평창군,미탄면,평안리,,,산정상,맑음,33,22,,논/밭두렁,부주의,쓰레기/논밭두렁,20140531,170108,평창소방서,평창119안전센터,,20140531,170229,20140531,171002,733,19,19,6,20140531,64312,105,20140531,200612,25610,12,0,41250,0.5
135,20140610,165200,강원도,원주시,흥업면,매지리,,분지동1길44,산정상,맑음,23,68,,담뱃불,자연적인요인,낙뢰,20140610,165202,원주소방서,혁신119안전센터,명륜119지역대,20140610,165248,20140610,170448,1200,8,8,0,20140610,53002,52,20140610,175002,4514,5,0,110,0.01
136,20140615,141000,강원도,인제군,인제읍,가아리,70,,산아래,맑음,28,20,,기타,부주의,용접/절단/연마,20140615,141005,인제소방서,인제119안전센터,,20140615,141233,20140615,143000,1727,18,18,0,20140615,34000,124,20140615,162000,15000,15,0,102,0.05
137,20140619,150300,강원도,인제군,남면,남전리,61,자작나무숲길635-44,평지,비,23,72,,쓰레기소각장,부주의,쓰레기/논밭두렁,20140619,150312,인제소방서,인제119안전센터,남면119지역대,20140619,150449,20140619,151449,1000,20,20,10,20140619,32949,84,20140619,162049,10600,7,0,7920,0.04
138,20140920,133400,강원도,화천군,화천읍,동촌리,258,비수구미길1383,산중턱,맑음,25,0,,미상,부주의,담뱃불,20140920,133443,춘천소방서,화천119안전센터,,20140920,133711,20140920,141611,3900,48,16,26,20140920,55311,122,20140920,182411,40800,115,0,0,0.25
139,20141028,115200,강원도,홍천군,두촌면,천현리,134-2,경수길204,산중턱,맑음,14,0,,담뱃불,부주의,담뱃불,20141028,115221,홍천소방서,홍천119안전센터,두촌119지역대,20141028,115339,20141028,120134,755,25,25,11,20141028,15322,41,20141028,142945,22811,10,0,0,0.02
140,20141029,133300,강원도,인제군,기린면,진동리,350,조침령로1633,산중턱,맑음,17,46,,담뱃불,부주의,담뱃불,20141029,133346,인제소방서,기린119안전센터,,20141029,133434,20141029,140947,3513,47,18,0,20141029,33530,56,20141029,164648,23701,8,0,0,0.7
141,20141030,144100,강원도,평창군,대화면,개수리,산22,외솔덧개수길203-37,산중턱,맑음,19,33,,논/밭두렁,부주의,쓰레기/논밭두렁,20141030,144126,평창소방서,평창119안전센터,,20141030,144211,20141030,150354,2143,20,20,0,20141030,43419,109,20141030,181353,30959,10,0,372,0.5
142,20141109,131700,강원도,홍천군,내촌면,와야리,,아홉사리로1740,산아래,맑음,14,0,,자동차,교통사고,전기적아크,20141109,131743,홍천소방서,서석119안전센터,내촌119지역대,20141109,132327,20141109,134116,1749,36,22,9,20141109,22559,50,20141109,145921,11805,16,0,0,0.01
143,20141111,113000,강원도,양구군,양구읍,고대리,산123-1,고대길1,평지,구름조금,9,56,,논/밭두렁,부주의,불꽃/불티,20141111,113045,춘천소방서,양구119안전센터,,20141111,113104,20141111,113604,500,40,4,19,20141111,114504,63,20141111,123004,5400,4,0,2541,0.05
144,20141123,82800,강원도,양양군,서면,논화리,,,산중턱,맑음,12,61,,미상,미상,미상,20141123,82842,양양소방서,양양119안전센터,,20141123,83007,20141123,83802,755,27,11,0,20141123,95126,164,20141123,105126,21324,24,0,800,1
145,20150201,160800,강원도,춘천시,북산면,조교리,226,,산아래,맑음,3,34,,입산자실화,부주의,미상,20150201,160845,춘천소방서,신북119안전센터,,20150201,161307,20150201,164625,3318,68,71,12,20150201,55058,88,20150201,175058,10433,15,0,5701,0.1
146,20150208,132500,강원도,삼척시,가곡면,오목리,산17,,산아래,맑음,-10,26,풍랑주의보,미상,부주의,굴뚝아궁이,20150208,132545,삼척소방서,원덕119안전센터,가곡119지역대,20150208,132652,20150208,134026,1334,45,12,9,20150209,124025,3743,20150210,170034,32008,160,0,44174,18
147,20150226,141500,강원도,원주시,태장동,,,,산아래,맑음,6,30,풍랑주의보,기타,부주의,라이터불/성냥불,20150226,141531,원주소방서,태장119안전센터,,20150226,141615,20150226,142257,642,8,6,0,20150226,22439,96,20150226,154000,11703,11,0,0,0.2
148,20150302,161700,강원도,인제군,북면,한계리,74,설악로4193,산정상,맑음,8,54,,담뱃불,부주의,담뱃불,20150302,161734,인제소방서,원통119안전센터,,20150302,161846,20150302,162300,414,14,4,0,20150302,51000,124,20150302,172000,5700,9,0,0,0.01
149,20150308,104300,강원도,횡성군,청일면,갑천리,산1,봉덕로299번길31,산아래,구름조금,9,39,,논/밭두렁,부주의,쓰레기/논밭두렁,20150308,104323,횡성소방서,둔내119안전센터,청일지역대,20150308,104409,20150308,104901,452,30,13,4,20150308,111158,67,20150308,112045,3144,12,0,0,0.1
150,20150308,110100,강원도,고성군,죽왕면,구성리,41,,산아래,구름조금,8,61,,쓰레기소각장,부주의,쓰레기/논밭두렁,20150308,110150,고성소방서,동광119안전센터,,20150308,110227,20150308,111742,1515,22,14,0,20150308,115639,529,20150308,132853,21111,33,0,534,0.9
151,20150308,135800,강원도,강릉시,성산면,위촌리,587-1,,산중턱,맑음,12,51,,논/밭두렁,부주의,담뱃불,20150308,135831,강릉소방서,내곡119안전센터,,20150308,135955,20150308,140927,932,6,7,0,20150308,24208,100,20150308,150111,5144,22,0,1375,0.1
152,20150309,142100,강원도,춘천시,신북읍,발산리,702-1,맥국5길76,산아래,맑음,8,21,,기타,부주의,굴뚝아궁이,20150309,142137,춘천소방서,신북119안전센터,,20150309,142237,20150309,143153,916,10,7,0,20150309,25053,59,20150309,152053,4900,7,0,0,0.01
153,20150309,144000,강원도,춘천시,동면,지내리,산10,,산아래,맑음,8,23,한파주의보,담뱃불,부주의,담뱃불,20150309,144029,춘천소방서,후평119안전센터,,20150309,144329,20150309,150222,1853,6,6,0,20150309,42026,261,20150309,164826,14604,18,0,649,0.4
154,20150311,171500,강원도,강릉시,연곡면,유등리,,,산아래,구름조금,5,42,풍랑주의보,논/밭두렁,부주의,비화,20150311,171515,강릉소방서,주문진119안전센터,,20150311,171619,20150311,173522,1903,21,8,0,20150311,54229,71,20150311,180856,3334,13,0,385,0.1
155,20150311,185900,강원도,홍천군,동면,노천리,53,공작산로1473-16,산중턱,맑음,4,17,풍랑주의보,담뱃불,부주의,담뱃불,20150311,185951,홍천소방서,홍천119안전센터,동면119지역대,20150311,190056,20150311,191809,1713,16,16,12,20150311,74537,76,20150311,195919,4110,8,0,0,0.03
156,20150314,131900,강원도,양구군,동면,팔랑리,632,바랑길189-12,산아래,맑음,7,29,,쓰레기소각장,부주의,쓰레기/논밭두렁,20150314,131905,춘천소방서,양구119안전센터,,20150314,132005,20150314,132400,355,59,15,4,20150314,13613,60,20150314,133913,1513,4,0,0,0.07
157,20150314,145300,강원도,홍천군,남면,명동리,45,,산아래,맑음,10,15,,쓰레기소각장,부주의,쓰레기/논밭두렁,20150314,145332,홍천소방서,양덕원119안전센터,,20150314,145450,20150314,145911,421,16,3,0,20150314,35011,137,20150314,155545,5634,15,0,162,0.8
158,20150315,143200,강원도,동해시,쇄운동,,166,설운길240,산아래,맑음,12,56,건조경보,기타,부주의,담뱃불,20150315,143201,동해소방서,북삼119안전센터,삼화119지역대,20150315,143245,20150315,144510,1225,10,6,6,20150315,35821,263,20150315,171521,23011,6,0,0,0.3
159,20150317,160500,강원도,삼척시,원덕읍,이천리,322,이천5길358,산아래,맑음,17,30,,논/밭두렁,부주의,기타,20150317,160532,삼척소방서,원덕119안전센터,,20150317,160632,20150317,162009,1337,45,19,0,20150317,44109,227,20150317,184009,22000,18,1,0,0.5
160,20150319,150300,강원도,화천군,사내면,삼일리,89,작은방단길85,산아래,맑음,20,30,,논/밭두렁,부주의,담뱃불,20150319,150353,춘천소방서,사내119안전센터,,20150319,150353,20150319,151322,929,55,10,0,20150319,33322,54,20150319,161022,5700,4,0,0,0.02
161,20150322,134000,강원도,영월군,주천면,판운리,379,,평지,맑음,7,30,,쓰레기소각장,부주의,쓰레기/논밭두렁,20150322,134027,영월소방서,주천119안전센터,,20150322,134127,20150322,135419,1252,35,8,0,20150322,31519,117,20150322,151519,12100,21,0,0,0.1
162,20150322,135800,강원도,화천군,간동면,도송리,산51,,산중턱,맑음,12,14,,쓰레기소각장,부주의,라이터불/성냥불,20150322,135846,춘천소방서,화천119안전센터,,20150322,140246,20150322,140705,419,25,19,3,20150323,91005,445,20150323,103005,202300,15,1,15037,11
163,20150322,141400,강원도,횡성군,청일면,신대리,산1-6,,평지,맑음,15,7,,쓰레기소각장,부주의,모닥불/연탄/숯,20150322,141449,횡성소방서,둔내119안전센터,청일지역대,20150322,141526,20150322,142606,1040,29,17,9,20150322,35642,337,20150322,181234,34628,22,0,0,0.3
